@relation GIGO

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute f96 numeric
@attribute f97 numeric
@attribute f98 numeric
@attribute f99 numeric
@attribute f100 numeric
@attribute f101 numeric
@attribute f102 numeric
@attribute f103 numeric
@attribute f104 numeric
@attribute f105 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f108 numeric
@attribute f109 numeric
@attribute f110 numeric
@attribute f111 numeric
@attribute f112 numeric
@attribute f113 numeric
@attribute f114 numeric
@attribute f115 numeric
@attribute f116 numeric
@attribute f117 numeric
@attribute f118 numeric
@attribute f119 numeric
@attribute f120 numeric
@attribute f121 numeric
@attribute f122 numeric
@attribute f123 numeric
@attribute f124 numeric
@attribute f125 numeric
@attribute f126 numeric
@attribute f127 numeric
@attribute f128 numeric
@attribute f129 numeric
@attribute f130 numeric
@attribute f131 numeric
@attribute f132 numeric
@attribute f133 numeric
@attribute f134 numeric
@attribute f135 numeric
@attribute f136 numeric
@attribute f137 numeric
@attribute f138 numeric
@attribute f139 numeric
@attribute f140 numeric
@attribute f141 numeric
@attribute f142 numeric
@attribute f143 numeric
@attribute f144 numeric
@attribute f145 numeric
@attribute f146 numeric
@attribute f147 numeric
@attribute f148 numeric
@attribute f149 numeric
@attribute f150 numeric
@attribute f151 numeric
@attribute f152 numeric
@attribute f153 numeric
@attribute f154 numeric
@attribute f155 numeric
@attribute f156 numeric
@attribute f157 numeric
@attribute f158 numeric
@attribute f159 numeric
@attribute f160 numeric
@attribute f161 numeric
@attribute f162 numeric
@attribute f163 numeric
@attribute f164 numeric
@attribute f165 numeric
@attribute f166 numeric
@attribute f167 numeric
@attribute f168 numeric
@attribute f169 numeric
@attribute f170 numeric
@attribute f171 numeric
@attribute f172 numeric
@attribute f173 numeric
@attribute f174 numeric
@attribute f175 numeric
@attribute f176 numeric
@attribute f177 numeric
@attribute f178 numeric
@attribute f179 numeric
@attribute f180 numeric
@attribute f181 numeric
@attribute f182 numeric
@attribute f183 numeric
@attribute f184 numeric
@attribute f185 numeric
@attribute f186 numeric
@attribute f187 numeric
@attribute f188 numeric
@attribute f189 numeric
@attribute f190 numeric
@attribute f191 numeric
@attribute f192 numeric
@attribute f193 numeric
@attribute f194 numeric
@attribute f195 numeric
@attribute f196 numeric
@attribute f197 numeric
@attribute f198 numeric
@attribute f199 numeric
@attribute f200 numeric
@attribute f201 numeric
@attribute f202 numeric
@attribute f203 numeric
@attribute f204 numeric
@attribute f205 numeric
@attribute f206 numeric
@attribute f207 numeric
@attribute f208 numeric
@attribute f209 numeric
@attribute f210 numeric
@attribute f211 numeric
@attribute f212 numeric
@attribute f213 numeric
@attribute f214 numeric
@attribute f215 numeric
@attribute f216 numeric
@attribute f217 numeric
@attribute f218 numeric
@attribute f219 numeric
@attribute f220 numeric
@attribute f221 numeric
@attribute f222 numeric
@attribute f223 numeric
@attribute f224 numeric
@attribute f225 numeric
@attribute f226 numeric
@attribute f227 numeric
@attribute f228 numeric
@attribute f229 numeric
@attribute f230 numeric
@attribute f231 numeric
@attribute f232 numeric
@attribute f233 numeric
@attribute f234 numeric
@attribute f235 numeric
@attribute f236 numeric
@attribute f237 numeric
@attribute f238 numeric
@attribute f239 numeric
@attribute f240 numeric
@attribute f241 numeric
@attribute f242 numeric
@attribute f243 numeric
@attribute f244 numeric
@attribute f245 numeric
@attribute f246 numeric
@attribute f247 numeric
@attribute f248 numeric
@attribute f249 numeric
@attribute f250 numeric
@attribute f251 numeric
@attribute f252 numeric
@attribute tag {bottle,can,glass,pak}

@data
0.48882,0.40449,0.37835,0.35939,0.32179,0.32179,0.35923,0.43383,0.43399,0.37664,0.45022,0.32116,0.32012,0.45057,0.4329,0.43022,0.39981,0.60943,0.35655,0.54803,0.54658,0.35696,0.68785,0.68894,0.61815,0.44394,0.54691,0.54812,0.44808,0.69846,0.68704,0.51151,0.59976,0.38175,0.55402,0.31792,0.32323,0.55379,0.44083,0.44547,0.38832,0.64312,0.32677,0.32662,0.64332,0.44989,0.45024,0.60397,0.64596,0.56271,0.57983,0.57924,0.55582,0.70381,0.70447,0.63726,0.64586,0.57442,0.57487,0.6461,0.70006,0.70069,0.49089,0.34421,0.36943,0.26572,0.31104,0.31093,0.26544,0.42887,0.42825,0.368,0.42259,0.31036,0.31049,0.42037,0.42966,0.42575,0.33927,0.62709,0.25886,0.5592,0.57062,0.26278,0.68779,0.68782,0.62899,0.41491,0.56243,0.56488,0.41938,0.68913,0.68949,0.50968,0.6617,0.36281,0.57697,0.30748,0.30651,0.57357,0.42489,0.42661,0.37807,0.76139,0.31404,0.31584,0.75768,0.44673,0.43628,0.68043,0.64797,0.58898,0.59138,0.59447,0.5903,0.69887,0.6989,0.63633,0.76615,0.57729,0.57714,0.76571,0.69362,0.69397,0.25748,0.87707,0.4036,1.393,0.59013,1.8007,0.80733,2.0808,0.2226,0.61201,0.34358,0.98015,0.48624,1.245,0.63749,1.4119,0.21874,0.53917,0.33611,0.85258,0.49827,1.111,0.69193,1.2804,0.25937,0.77155,0.40992,1.2217,0.63799,1.6001,0.91782,1.8207,0.22617,0.56944,0.35663,0.92669,0.53687,1.2195,0.76001,1.4391,0.22213,0.57549,0.35083,0.9269,0.51878,1.2326,0.73034,1.5181,0,0,0,0,0,0,0.0065646,0,0,0.0021882,0,0,0,0,0.015317,0,0,0,0,0,0.0043764,0,0,0,0,0,0.0021882,0,0,0,0,0.019694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043764,0.0087527,0,0.0021882,0,0.0087527,0.0043764,0,0,0.015317,0,0,0.017505,0,0,0,0,0,0,0,0,0,0.0021882,0.017505,0,0.010941,0,0,0,0.0021882,0,0,bottle
0.50433,0.40717,0.38266,0.35965,0.32172,0.32175,0.35927,0.44343,0.44334,0.38387,0.45201,0.32324,0.32021,0.45477,0.44317,0.44358,0.40788,0.62715,0.36063,0.56698,0.56867,0.36075,0.68527,0.68792,0.61801,0.45435,0.56492,0.56344,0.45479,0.67801,0.67692,0.49547,0.59653,0.37905,0.55278,0.31204,0.32084,0.54692,0.44083,0.43533,0.37822,0.64081,0.32038,0.31993,0.64056,0.43629,0.43651,0.59001,0.61696,0.5408,0.55747,0.55502,0.54197,0.67834,0.68705,0.61752,0.63788,0.55493,0.55487,0.63761,0.68522,0.68566,0.50594,0.34213,0.37648,0.2616,0.31284,0.31312,0.25987,0.44196,0.4347,0.38163,0.42093,0.31559,0.31542,0.42045,0.44503,0.44707,0.34049,0.6338,0.25726,0.57019,0.58157,0.26144,0.69049,0.69008,0.62919,0.42094,0.56906,0.56436,0.41929,0.68792,0.68818,0.49379,0.66103,0.37805,0.58274,0.31297,0.31599,0.58504,0.43726,0.436,0.37041,0.74402,0.3097,0.31258,0.73876,0.43406,0.43219,0.65917,0.61633,0.57928,0.55018,0.54875,0.57724,0.68196,0.68189,0.61755,0.74466,0.54846,0.55627,0.74837,0.68246,0.68253,0.45457,1.0271,0.68613,1.8937,0.89078,2.6918,1.1296,3.071,0.41561,0.80931,0.61131,1.4431,0.75725,2.0029,0.89984,2.2442,0.45798,0.89241,0.66626,1.4551,0.82471,1.9194,0.97198,2.159,0.58528,1.3422,0.87023,2.1763,1.1135,2.8211,1.3568,3.1905,0.47638,0.96601,0.71152,1.6061,0.90502,2.1031,1.1121,2.4294,0.40863,0.73908,0.61591,1.3238,0.79507,1.8677,1.0073,2.253,0.001845,0,0,0,0,0,0.0055351,0,0.001845,0,0.00369,0,0,0,0.0055351,0,0.00369,0,0,0,0.00369,0.001845,0,0,0,0,0.001845,0,0.001845,0,0,0.0055351,0,0.00369,0,0,0,0,0.001845,0,0,0,0,0,0,0,0,0,0.001845,0,0,0,0,0,0,0,0.001845,0.0055351,0,0,0.0073801,0,0,0.001845,0.001845,0,0,0,0,0,0,0.00369,0,0,0.001845,0,0.001845,0,0,0,bottle
0.50578,0.41533,0.37549,0.35464,0.30032,0.30701,0.3653,0.44965,0.45216,0.37539,0.46188,0.3098,0.30761,0.45717,0.44218,0.43325,0.41199,0.62165,0.3633,0.56482,0.56425,0.36202,0.67554,0.67436,0.61245,0.45798,0.5597,0.56007,0.45637,0.66903,0.66804,0.49412,0.58646,0.35814,0.5419,0.29181,0.29105,0.53988,0.43432,0.43569,0.35295,0.63216,0.28467,0.27844,0.63305,0.43121,0.43021,0.5846,0.61098,0.53842,0.55568,0.5561,0.54116,0.66574,0.66789,0.61571,0.63154,0.5589,0.55861,0.63151,0.67064,0.67082,0.50462,0.33017,0.38662,0.2363,0.30119,0.31025,0.2427,0.45474,0.44861,0.39429,0.42796,0.32504,0.3258,0.41236,0.45303,0.44609,0.31103,0.61795,0.22176,0.56109,0.55809,0.21076,0.68171,0.67262,0.61816,0.41806,0.5578,0.5584,0.41372,0.67941,0.67869,0.49584,0.65334,0.38525,0.57767,0.31907,0.31899,0.57912,0.44255,0.44252,0.37521,0.72917,0.31332,0.31147,0.72633,0.43664,0.43577,0.65373,0.60733,0.58051,0.54564,0.5474,0.58107,0.67288,0.67205,0.61411,0.72563,0.55301,0.55468,0.72713,0.67603,0.67631,0.29905,0.70874,0.48209,1.1444,0.68464,1.5198,0.91534,1.872,0.27188,0.55468,0.43417,0.88445,0.58316,1.1043,0.7262,1.3702,0.28165,0.59073,0.45487,0.95536,0.61314,1.1935,0.76511,1.4612,0.31957,0.82216,0.51027,1.3264,0.70366,1.627,0.90236,1.9459,0.28339,0.5981,0.46342,1.0016,0.63533,1.304,0.80126,1.6735,0.27937,0.55818,0.46637,0.95186,0.6592,1.3286,0.86618,1.731,0,0,0,0,0.001692,0,0,0,0.001692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001692,0,0,0,0.0033841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001692,0,0,0,0.001692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001692,0,0,0,0,bottle
0.47612,0.41414,0.36121,0.36381,0.32789,0.32791,0.36664,0.39271,0.39894,0.36955,0.45694,0.33197,0.32993,0.45888,0.40706,0.41421,0.43711,0.63183,0.37887,0.55411,0.55471,0.38064,0.70891,0.71242,0.62088,0.4758,0.5563,0.55977,0.47551,0.69245,0.6832,0.52205,0.56944,0.38945,0.5351,0.34095,0.34236,0.53231,0.44809,0.43934,0.40159,0.61244,0.34373,0.35045,0.62697,0.46214,0.46206,0.57172,0.63814,0.53357,0.58872,0.58715,0.53448,0.69576,0.69573,0.65306,0.62773,0.58823,0.58732,0.62703,0.71973,0.72121,0.47844,0.32583,0.36976,0.27616,0.31015,0.31003,0.27478,0.42675,0.424,0.37853,0.37608,0.31402,0.32872,0.38804,0.4272,0.43466,0.34791,0.57485,0.28608,0.52665,0.52896,0.28621,0.63202,0.63388,0.58376,0.41223,0.53284,0.52666,0.42117,0.65793,0.66573,0.52372,0.67868,0.43854,0.58836,0.35092,0.35272,0.60191,0.48264,0.48595,0.42969,0.78256,0.34698,0.35121,0.75841,0.48332,0.48243,0.68248,0.60916,0.60641,0.56025,0.55936,0.59054,0.67724,0.67754,0.61542,0.76187,0.56296,0.56586,0.78368,0.68121,0.68039,0.40158,0.67693,0.55369,1.0597,0.64725,1.5053,0.81558,2.0623,0.3786,0.47785,0.52244,0.80634,0.58684,1.1573,0.68997,1.5181,0.41945,0.63074,0.59009,1.1792,0.6653,1.6177,0.77135,1.9021,0.47205,0.81341,0.6571,1.444,0.75576,1.8984,0.92602,2.3105,0.40495,0.54713,0.55694,0.94001,0.62926,1.2938,0.76421,1.7451,0.37815,0.48647,0.51973,0.82358,0.59481,1.2076,0.73134,1.6903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002381,0,0,0,0,0,0,0,0,0,0,0,0,0.002381,0,0,0,0.0047619,0,0,0,0,0,0,0,0,0,0,0.0071429,0.0047619,0,0,0,0,0,0,0.002381,0.011905,0,0,0,0,0,0.014286,0,0,0,0.011905,0,bottle
0.52589,0.41084,0.4166,0.36245,0.32826,0.32775,0.3556,0.48144,0.48254,0.39535,0.45995,0.31064,0.3064,0.45567,0.46919,0.46617,0.41709,0.63133,0.37203,0.57863,0.5917,0.37746,0.66294,0.68285,0.63578,0.45791,0.5841,0.58476,0.45619,0.69246,0.68924,0.4735,0.58851,0.34377,0.54359,0.29331,0.29297,0.54132,0.40745,0.39801,0.34741,0.63418,0.29454,0.28563,0.64161,0.4134,0.41479,0.5859,0.60795,0.5396,0.54299,0.55455,0.53716,0.66203,0.65561,0.59876,0.64031,0.53471,0.53505,0.63828,0.66297,0.66706,0.51859,0.34471,0.40905,0.25029,0.33287,0.33062,0.2396,0.46895,0.47523,0.38668,0.4436,0.31553,0.30812,0.43126,0.45343,0.45211,0.30926,0.62513,0.2318,0.57113,0.57208,0.22459,0.68799,0.67619,0.63587,0.3982,0.57459,0.5732,0.41124,0.7017,0.69617,0.48298,0.65809,0.37831,0.57389,0.30775,0.33204,0.58416,0.43669,0.42767,0.37935,0.71879,0.32012,0.34219,0.74273,0.42855,0.42556,0.65561,0.60881,0.58808,0.53658,0.54744,0.57791,0.68437,0.6808,0.59596,0.7214,0.53706,0.52683,0.73167,0.67209,0.67921,0.47749,0.81212,0.67126,1.3564,0.75978,1.6446,0.9193,1.9113,0.4649,0.7207,0.65167,1.1907,0.72091,1.3989,0.89627,1.6127,0.52049,0.88468,0.74363,1.4701,0.85215,1.754,1.0535,1.9375,0.57468,1.0755,0.81645,1.7772,0.95405,2.165,1.1492,2.3575,0.47824,0.73832,0.6817,1.2635,0.79128,1.5741,1.0021,1.8998,0.45816,0.75287,0.66532,1.3368,0.76841,1.617,0.972,1.9334,0,0,0,0,0,0,0,0,0,0,0.0018762,0,0,0,0.0056285,0,0,0,0,0,0.0018762,0,0,0,0,0,0,0,0,0,0,0.0075047,0,0,0,0,0,0,0,0,0,0,0.0056285,0,0,0,0,0,0.0037523,0,0,0,0,0,0,0,0,0.011257,0,0,0.0056285,0,0,0,0,0,0,0,0,0,0,0.0018762,0,0,0,0,0,0,0.0018762,0,bottle
0.49793,0.38263,0.39675,0.33977,0.33897,0.34648,0.34482,0.44506,0.44549,0.40014,0.43992,0.33215,0.33859,0.4314,0.45542,0.45074,0.41711,0.63337,0.36201,0.55607,0.54305,0.37839,0.70248,0.71211,0.64495,0.46217,0.56733,0.57238,0.45163,0.7025,0.70415,0.50191,0.60658,0.37506,0.56527,0.31745,0.32255,0.55781,0.44198,0.428,0.383,0.64454,0.32729,0.32746,0.64377,0.44082,0.4382,0.59802,0.63782,0.55155,0.56741,0.57421,0.55276,0.7067,0.7047,0.64121,0.64091,0.57716,0.57895,0.64122,0.70493,0.70508,0.48435,0.36604,0.33611,0.29236,0.28076,0.28724,0.28027,0.40592,0.41204,0.34138,0.42982,0.29229,0.29246,0.43859,0.40295,0.40111,0.33868,0.63745,0.26279,0.57749,0.58061,0.26696,0.69021,0.69049,0.637,0.41608,0.57019,0.55957,0.41564,0.6901,0.68935,0.51967,0.68814,0.39464,0.57177,0.3252,0.30728,0.59106,0.45825,0.46274,0.40082,0.77937,0.34271,0.35268,0.76828,0.44606,0.45257,0.6854,0.63752,0.59495,0.5791,0.58382,0.60177,0.69043,0.69138,0.63973,0.77466,0.58476,0.58288,0.77172,0.69282,0.69285,0.25123,0.55905,0.3574,0.80083,0.46475,1.0059,0.64789,1.2978,0.24169,0.44096,0.338,0.63495,0.4147,0.76468,0.53466,0.93994,0.27915,0.62229,0.4022,0.9256,0.52406,1.125,0.76706,1.4147,0.34116,0.98455,0.50854,1.4511,0.69587,1.7933,1.0279,2.2786,0.30704,0.72954,0.46578,1.1557,0.62137,1.5189,0.85659,1.9509,0.26313,0.55264,0.38975,0.86795,0.51078,1.1316,0.7109,1.4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018215,0,0,0,0,0,0,0,0.0018215,0,0,0,0,0.0018215,0,0,0.0018215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bottle
0.49605,0.42275,0.41834,0.38776,0.38328,0.37778,0.37983,0.45764,0.45577,0.41135,0.45862,0.37413,0.37745,0.4612,0.44842,0.45044,0.42115,0.58038,0.38324,0.53782,0.53905,0.38887,0.63282,0.65277,0.62153,0.4562,0.55668,0.54486,0.46023,0.71765,0.71266,0.50491,0.60194,0.42092,0.55627,0.37688,0.37851,0.54522,0.46321,0.45924,0.41751,0.64863,0.37833,0.3815,0.65834,0.45209,0.45673,0.59571,0.62574,0.54364,0.55195,0.5598,0.54683,0.71032,0.71269,0.68144,0.65161,0.6014,0.58476,0.65902,0.74969,0.76165,0.5063,0.38894,0.40361,0.33912,0.35714,0.35143,0.33803,0.44844,0.45261,0.39471,0.44396,0.34013,0.33855,0.43868,0.44975,0.45203,0.39,0.64244,0.33399,0.57952,0.58778,0.33971,0.69861,0.70473,0.63821,0.44348,0.56962,0.56225,0.43755,0.70875,0.7164,0.49057,0.63728,0.38077,0.56852,0.33682,0.33867,0.56739,0.43359,0.42299,0.41107,0.74886,0.36212,0.37104,0.77583,0.45177,0.44788,0.69417,0.59837,0.57805,0.5379,0.54516,0.58251,0.68224,0.67336,0.64329,0.79656,0.56504,0.5653,0.82004,0.71026,0.72391,0.42878,0.75528,0.5432,1.0503,0.55574,1.2956,0.67834,1.6111,0.39744,0.48652,0.50757,0.72202,0.52898,0.94887,0.67693,1.2918,0.4067,0.53989,0.53028,0.86728,0.59544,1.2355,0.82914,1.7867,0.44168,0.78986,0.56115,1.1476,0.61168,1.4829,0.78839,1.8348,0.42132,0.59197,0.54789,0.92606,0.58372,1.1625,0.75641,1.4517,0.42012,0.58494,0.54907,0.89828,0.57649,1.1083,0.7538,1.4222,0,0,0,0,0,0,0,0,0,0,0.0017452,0,0,0,0.0034904,0,0,0,0,0,0,0,0.0017452,0,0,0,0,0.0017452,0,0.0017452,0,0.0034904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034904,0,0,0,0,0,0,0,0,0,0,0,0.0034904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bottle
0.49824,0.42297,0.41317,0.38768,0.37097,0.37168,0.38167,0.45709,0.45244,0.40819,0.45754,0.36758,0.36755,0.4609,0.44774,0.44909,0.42178,0.59491,0.38335,0.54726,0.54889,0.39055,0.66111,0.68848,0.6278,0.45955,0.55705,0.55077,0.45993,0.71222,0.70683,0.50194,0.59711,0.40644,0.55325,0.35485,0.3606,0.54624,0.45702,0.44951,0.41259,0.64003,0.36337,0.36956,0.65139,0.45187,0.45807,0.58398,0.63187,0.53688,0.56151,0.56699,0.54158,0.70683,0.70213,0.6622,0.64837,0.58186,0.56269,0.64375,0.71584,0.73976,0.5068,0.38215,0.40106,0.32738,0.35422,0.351,0.32515,0.44759,0.44709,0.39799,0.4398,0.34541,0.34069,0.43467,0.45039,0.45328,0.37777,0.62706,0.31181,0.56973,0.57502,0.318,0.6829,0.68695,0.63813,0.43724,0.57558,0.56547,0.43668,0.70039,0.71165,0.49028,0.64897,0.37916,0.57489,0.33678,0.33757,0.56913,0.43465,0.42275,0.41082,0.77593,0.36099,0.37265,0.7687,0.45202,0.44923,0.68885,0.59132,0.58935,0.53543,0.54022,0.57606,0.69148,0.67039,0.6194,0.77921,0.55918,0.55106,0.7951,0.68172,0.71504,0.46069,0.69199,0.58774,1.034,0.5993,1.242,0.71588,1.4722,0.43353,0.5505,0.55715,0.85216,0.57368,1.0523,0.70817,1.3226,0.44921,0.64828,0.59171,1.0332,0.66167,1.371,0.90348,1.8775,0.49324,0.9388,0.64338,1.3995,0.71572,1.7567,0.91504,2.1075,0.46521,0.71257,0.62181,1.1579,0.68156,1.471,0.87402,1.8338,0.45333,0.63575,0.60185,1.0194,0.64137,1.2637,0.83361,1.5934,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0.003125,0,0.003125,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bottle
0.47817,0.39777,0.38764,0.35393,0.34316,0.34105,0.35562,0.42989,0.43361,0.37532,0.44662,0.33389,0.33034,0.43609,0.42722,0.42381,0.42175,0.62385,0.37177,0.53311,0.51965,0.37127,0.72547,0.72032,0.62232,0.46459,0.53658,0.55622,0.46336,0.71528,0.70703,0.52215,0.59759,0.38308,0.54727,0.33412,0.34023,0.54324,0.45825,0.44952,0.40967,0.64559,0.35164,0.35142,0.64432,0.46707,0.46587,0.5913,0.65569,0.53816,0.5858,0.59022,0.5459,0.72278,0.72383,0.6495,0.6405,0.57826,0.57328,0.63727,0.72057,0.72037,0.47356,0.35488,0.36107,0.29203,0.30528,0.30253,0.28639,0.41769,0.41439,0.35033,0.41983,0.29961,0.30333,0.42667,0.39822,0.39933,0.34557,0.6036,0.2808,0.53573,0.54793,0.28523,0.68021,0.67821,0.63497,0.42078,0.55095,0.54771,0.42377,0.69479,0.69334,0.53314,0.68713,0.43105,0.56584,0.35697,0.3417,0.59229,0.4845,0.48493,0.41056,0.80137,0.33841,0.33499,0.79141,0.47787,0.47348,0.68905,0.64542,0.59801,0.57791,0.58227,0.57781,0.69469,0.69577,0.63853,0.78976,0.58557,0.5863,0.78979,0.69119,0.69146,0.42683,0.73624,0.56954,1.174,0.64363,1.5377,0.83225,1.8962,0.36806,0.45848,0.47908,0.74501,0.5235,1.0106,0.67447,1.3039,0.36057,0.39381,0.45473,0.57174,0.5063,0.8262,0.67006,1.1616,0.4089,0.58578,0.52442,0.91065,0.64253,1.3882,0.94026,1.9069,0.38238,0.48703,0.51344,0.81851,0.60325,1.2036,0.83593,1.6216,0.40187,0.63332,0.54319,1.039,0.60058,1.3133,0.74668,1.6269,0,0,0,0,0,0,0,0,0,0.021154,0,0,0,0,0,0.0019231,0,0,0,0,0.0057692,0,0,0,0,0,0.0019231,0,0.0019231,0,0.0038462,0,0,0,0,0,0,0,0,0,0,0,0,0.0076923,0.0038462,0,0,0,0,0,0,0.0019231,0,0.0019231,0,0,0,0.0019231,0,0.0038462,0,0,0,0,0,0,0.0019231,0,0.0076923,0,0,0.0057692,0,0.0019231,0,0,0,0,0.0096154,0,bottle
0.47949,0.40045,0.352,0.35398,0.31758,0.3172,0.35017,0.3943,0.42224,0.37826,0.44552,0.31792,0.33171,0.45761,0.44469,0.43517,0.42664,0.58922,0.36834,0.52579,0.53146,0.37271,0.69401,0.67521,0.60035,0.46728,0.53967,0.53931,0.46592,0.66286,0.6668,0.52038,0.58732,0.4027,0.54389,0.34209,0.34194,0.54155,0.46417,0.46148,0.3994,0.63164,0.34059,0.34077,0.63101,0.46012,0.46017,0.58556,0.64266,0.53753,0.58123,0.57849,0.54206,0.70254,0.72049,0.65542,0.63025,0.58437,0.57869,0.63101,0.72178,0.72105,0.48324,0.3333,0.34414,0.26874,0.29285,0.28877,0.26188,0.39902,0.40709,0.38458,0.43141,0.30746,0.32443,0.43401,0.44387,0.43851,0.3551,0.60958,0.28289,0.54706,0.54489,0.28223,0.67215,0.67229,0.60374,0.43091,0.54325,0.53637,0.42706,0.66879,0.66888,0.51762,0.64576,0.40829,0.55836,0.31707,0.3388,0.57414,0.47003,0.4649,0.42148,0.74913,0.36003,0.33454,0.72967,0.47166,0.47183,0.68624,0.62239,0.58994,0.56899,0.56683,0.58334,0.6793,0.67537,0.62955,0.78477,0.56808,0.57789,0.78655,0.68198,0.68146,0.33134,0.7376,0.55231,1.0777,0.73893,1.3788,0.87456,1.7216,0.30509,0.45667,0.51717,0.71208,0.67511,0.93829,0.76997,1.2024,0.30867,0.45067,0.51621,0.71277,0.67774,0.96965,0.77398,1.2398,0.3544,0.77761,0.58074,1.2196,0.79099,1.6353,0.9233,1.9668,0.32507,0.55612,0.55112,0.94171,0.72548,1.2588,0.81547,1.4926,0.31159,0.48992,0.53035,0.79264,0.69056,1.0268,0.7898,1.2768,0,0,0,0,0,0,0,0,0,0,0,0.0021097,0,0,0,0,0,0,0,0,0,0,0,0.0021097,0,0,0,0,0,0.0021097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021097,0,0,0,0,0,0,0,0,0,0,0,0.0042194,0,0,0,0,0,0,0,0,0,0,0.0021097,0,bottle
